Query 4: i m interested in mechanisms for communicating between disjoint processes possibly but not exclusively in a distributed environment i would rather see descriptions of complete mechanisms with or without implementations as opposed to theoretical work on the abstract problem remote procedure calls and message passing are examples of my interests

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.083
02  	  N  	  0.500  	  0.083
03  	  N  	  0.333  	  0.083
04  	  N  	  0.250  	  0.083
05  	  N  	  0.200  	  0.083
06  	  N  	  0.167  	  0.083
07  	  R  	  0.286  	  0.167
08  	  N  	  0.250  	  0.167
09  	  N  	  0.222  	  0.167
10  	  N  	  0.200  	  0.167
11  	  N  	  0.182  	  0.167
12  	  N  	  0.167  	  0.167
13  	  N  	  0.154  	  0.167
14  	  R  	  0.214  	  0.250
15  	  N  	  0.200  	  0.250
16  	  N  	  0.188  	  0.250
17  	  N  	  0.176  	  0.250
18  	  N  	  0.167  	  0.250
19  	  N  	  0.158  	  0.250
20  	  N  	  0.150  	  0.250
21  	  N  	  0.143  	  0.250
22  	  N  	  0.136  	  0.250
23  	  N  	  0.130  	  0.250
24  	  N  	  0.125  	  0.250
25  	  N  	  0.120  	  0.250
26  	  N  	  0.115  	  0.250
27  	  N  	  0.111  	  0.250
28  	  N  	  0.107  	  0.250
29  	  N  	  0.103  	  0.250
30  	  N  	  0.100  	  0.250
31  	  N  	  0.097  	  0.250
32  	  N  	  0.094  	  0.250
33  	  N  	  0.091  	  0.250
34  	  N  	  0.088  	  0.250
35  	  N  	  0.086  	  0.250
36  	  R  	  0.111  	  0.333
37  	  N  	  0.108  	  0.333
38  	  N  	  0.105  	  0.333
39  	  N  	  0.103  	  0.333
40  	  N  	  0.100  	  0.333
41  	  N  	  0.098  	  0.333
42  	  N  	  0.095  	  0.333
43  	  N  	  0.093  	  0.333
44  	  N  	  0.091  	  0.333
45  	  N  	  0.089  	  0.333
46  	  N  	  0.087  	  0.333
47  	  N  	  0.085  	  0.333
48  	  N  	  0.083  	  0.333
49  	  N  	  0.082  	  0.333
50  	  N  	  0.080  	  0.333
51  	  N  	  0.078  	  0.333
52  	  N  	  0.077  	  0.333
53  	  N  	  0.075  	  0.333
54  	  N  	  0.074  	  0.333
55  	  N  	  0.073  	  0.333
56  	  N  	  0.071  	  0.333
57  	  N  	  0.070  	  0.333
58  	  N  	  0.069  	  0.333
59  	  N  	  0.068  	  0.333
60  	  N  	  0.067  	  0.333
61  	  N  	  0.066  	  0.333
62  	  N  	  0.065  	  0.333
63  	  N  	  0.063  	  0.333
64  	  N  	  0.062  	  0.333
65  	  N  	  0.062  	  0.333
66  	  N  	  0.061  	  0.333
67  	  N  	  0.060  	  0.333
68  	  N  	  0.059  	  0.333
69  	  N  	  0.058  	  0.333
70  	  N  	  0.057  	  0.333
71  	  N  	  0.056  	  0.333
72  	  N  	  0.056  	  0.333
73  	  N  	  0.055  	  0.333
74  	  N  	  0.054  	  0.333
75  	  N  	  0.053  	  0.333
76  	  N  	  0.053  	  0.333
77  	  R  	  0.065  	  0.417
78  	  N  	  0.064  	  0.417
79  	  N  	  0.063  	  0.417
80  	  N  	  0.062  	  0.417
81  	  N  	  0.062  	  0.417
82  	  N  	  0.061  	  0.417
83  	  N  	  0.060  	  0.417
84  	  N  	  0.060  	  0.417
85  	  R  	  0.071  	  0.500
86  	  N  	  0.070  	  0.500
87  	  N  	  0.069  	  0.500
88  	  N  	  0.068  	  0.500
89  	  N  	  0.067  	  0.500
90  	  N  	  0.067  	  0.500
91  	  N  	  0.066  	  0.500
92  	  N  	  0.065  	  0.500
93  	  N  	  0.065  	  0.500
94  	  N  	  0.064  	  0.500
95  	  N  	  0.063  	  0.500
96  	  N  	  0.062  	  0.500
97  	  N  	  0.062  	  0.500
98  	  N  	  0.061  	  0.500
99  	  N  	  0.061  	  0.500
100  	  N  	  0.060  	  0.500
